Gene ID	Gene Name	DesignElementAccession	H_Myb29KO-1	H_WT-2	H_Myb29KO-2	H_Myb29KO-3	H_Myb28KO-2	H_WT-1	H_Myb28KO-3	H_WT-3	H_Myb28KO-1
AT1G18100	MFT	256073_at	3.8455137953984	3.88720465476087	4.06405864832494	4.21574432760906	4.00905680739581	4.00905680739581	4.10202316654085	4.2061864833703	4.10356000085051
AT1G18130		256120_at	4.32759628332955	4.35110869850718	4.15534872352091	4.37137348413942	4.14172401958436	4.32759628332955	4.34720126641241	4.27208671594107	4.35417687258662
AT1G18140	LAC1	256128_at	3.74739085418018	3.81163616135459	3.81163616135459	4.18477864370033	3.75118886147686	3.81163616135459	4.01465705877439	3.726456239326	3.81163616135459
AT1G18150	MPK8	256075_at	9.2585671979445	8.60752369822128	8.76795287411374	7.72592275892763	9.03868468657024	8.54596756932147	7.76772062156794	7.52808166010596	8.79727362502392
AT1G18160		256121_at	9.00386783487236	9.12248352948629	8.88041480316291	8.50473273781908	9.06186248439436	8.76611266673369	8.53212714740658	8.43813134700562	9.0800468150209
AT1G18170	FKBP17-2	256130_at	7.83680437182275	8.38642322631912	8.54293512148574	9.28902933689979	8.64338127676178	8.64338127676178	9.23006595240225	9.33388049573959	7.70328296527361
AT1G18180		256122_at	5.17581454276013	4.84156210298324	5.19451346500776	5.42783382638044	4.93589314438446	5.41808932665188	5.39248973250591	5.34326753005976	5.19451346500776
AT1G18190	GC2	256123_at	7.24977505966486	6.46531694577371	6.6180877405832	6.71653751495287	6.60529252073654	7.11355218732339	6.82320310705174	6.60665412301447	6.76633321871155
AT1G18197		256127_at	4.15228595148511	4.35703635314659	4.63893862428052	4.53406051032945	4.3489774761087	4.1721394165422	4.36709209539515	4.22641161947354	4.42952404682282
AT1G18210	CML27	256129_at	8.90650165271665	10.6869790735095	10.2833895877341	10.3698040121076	10.1552109814943	8.78797501555301	10.6445095188654	10.7574742791976	8.1312510877689
AT1G18220	ATPUP9	256124_at	3.37897167768445	3.48941329986912	3.48941329986912	3.47269478456551	3.48941329986912	3.50206663071673	3.48941329986912	3.48941329986912	3.54153813384429
AT1G18250	ATLP-1	256125_at	5.40684992365544	4.57609585208163	5.45882991040892	6.61996831595428	5.03441759725186	6.89265173688501	7.93701399482976	6.63283993907281	5.92013502236998
AT1G18260	HRD3A	256074_at	8.95994820536747	9.04202753224987	8.95994820536747	8.95994820536747	8.85241218975945	9.09007433719758	8.66330899842107	8.94869127666188	9.14153394015153
AT1G18270		261674_at	8.75249377940699	8.26020211639054	8.2719145647934	8.23211204135795	8.03742822858544	7.96677882940344	8.01740277257665	8.18058055814965	8.84979001910271
AT1G18280		261673_at	4.6333056910087	4.63667318129195	4.89016493388216	5.00544822252894	4.52745061661277	4.53045993612621	4.76157220915956	4.57911373271446	4.59557503120396
AT1G18290		261675_at	4.08332006598353	4.15411985760065	4.28480661119813	4.64336486322211	4.05768695532247	4.24398220866871	4.37825326636862	4.25201183672203	4.28239166218249
AT1G18310		261665_at	4.02255068320693	3.99138798575322	4.12200435563381	4.25691045294304	4.00222484174182	3.88835976860496	4.27271872752524	3.90691595940416	3.91602134353416
AT1G18340	TFB4	261671_at	7.27239214310221	6.99254326507053	7.29728453443448	7.41024782827526	7.09258141757676	7.36691695487299	7.44797047807418	7.30080725453659	7.64975692042979
AT1G18350	MKK7	261662_at	3.64115266388982	4.03869116297441	4.18972540097694	4.20895499312556	4.17464740621206	4.041595550882	4.0499527102849	4.01319566525079	4.05642973068011
AT1G18360		261661_at	8.12744747566314	6.84276936133635	7.23562864773847	7.18444546698541	7.6843431248652	9.4457542858062	7.52614756336082	7.1639909377582	8.86133267925113
AT1G18370	KIN7A	261660_at	4.83188943230133	4.60176514011235	4.7006878665519	5.08932651798596	4.52680410343879	6.02735095010245	6.08320053867726	5.34123912461546	5.32265587239685
AT1G18390		261718_at	6.83939025384328	7.38899431462345	6.8793771282201	5.71715373111772	6.93921834759293	6.24165966122534	5.74581063153931	6.09028283486617	6.19146344786779
AT1G18400	BEE1	261717_at	5.33150960049285	5.31920068515137	5.31186827577229	5.22149924863613	5.76127509463615	5.02633406968956	5.07431155693274	5.22133772044556	6.56186563962918
AT1G18410		261716_at	3.5438037977916	3.58600457149228	3.69843503035881	3.68450843508101	3.60945704591732	3.66915577307818	3.60945704591732	3.74181443389454	3.608290481634
AT1G18440		261666_at	7.92129979100778	7.48719723174595	7.5639127682013	7.88030739994206	7.72904283639225	8.34713929809399	8.07728615416911	7.88934774111035	7.99976479155552
AT1G18450	ARP4	261672_at	8.36382838761591	8.60570822374059	8.70166091631262	8.92084301552122	8.70166091631262	8.48251853806177	8.74422484221305	8.81900117858561	8.5616012418814
AT1G18460		261667_at	7.88716680370444	7.91800272063703	8.15699346160914	8.80795497932915	8.23096435378731	7.7866203201899	8.58248725187485	8.75000517196721	8.30389778092226
AT1G18470		261677_at	8.69657062575294	9.35917977082808	9.25721832334544	8.7045367179059	9.4056638851029	7.88430829627948	8.66198645201865	8.80623472607655	8.6909891722402
AT1G18480	SLP2	261676_at	8.23167459021609	8.35308336014606	8.17332245682797	7.27437905586737	8.28505728370994	7.72781964467191	7.35529874265785	7.55617211516412	7.76306240844615
AT1G18485	PCMP-H8	261715_at	7.39391087493142	6.33633355739864	6.4817236371887	7.14558261355211	6.45773108791744	7.92603426125081	6.97508575124275	7.07633364137659	7.62238489755254
AT1G18490	PCO3	261669_at	7.31965825019035	7.8479068142221	7.9353749711578	8.1186753655212	8.00623510341312	7.12302283835903	8.29631393026379	8.10067243123436	7.55203720247312
AT1G18500	IPMS1	261668_at	9.56776978817781	9.58964353933291	9.88344236030256	9.47874666561203	9.84311608305617	9.12822935816449	9.38508559499863	9.37125944203174	9.57225189213279
AT1G18510	TET16	261714_at	3.71822061110399	3.75757549500236	3.84971820804485	3.71822061110399	3.6801413390821	3.90961175529311	3.61773070495393	3.68559339522274	4.046498674293
AT1G18520	TET11	261670_at	4.92523463500186	4.56614509772275	4.83770656024637	4.97485764394155	4.59206959086354	4.84359075627688	4.92369812095087	4.84359075627688	5.15484015412395
AT1G18530	CML15	255772_at	3.92977536455709	3.81962023418133	4.14526351763564	4.15203046230044	4.04027424712877	3.50206663071673	4.02381170160016	4.02087188396888	3.78613279648772
AT1G18540	RPL6A	255776_at	9.95796788430189	11.1475893574406	11.1239276507913	11.1048178816939	11.2968972864123	10.8365562979386	11.6279690931969	11.1475893574406	10.4259758794855
AT1G18560		255770_at	5.61535948465233	5.338715348264	5.62717532220329	5.60567054126771	5.3784699391926	5.7080959038023	5.7467569160402	5.76351798550608	5.56793212151431
AT1G18570	MYB51	255753_at	8.29070209549985	8.71648436050116	7.21042807431992	6.601740625268	7.52947309620346	8.828306557439	7.04802764206682	7.75008629089255	7.94252499754324
AT1G18580	GAUT11	255780_at	7.30254778909809	7.37665222761734	7.85312668663079	7.34061320900417	7.69980122006906	6.99900787165868	7.34061320900417	7.34061320900417	7.06632441894279
AT1G18590	SOT17	255773_at	7.41871022605813	9.24767728320532	7.87407862199722	8.49818869506409	8.41697981748013	6.2864041682728	7.37215841264561	8.18255825592816	5.75947660213983
AT1G18600	RBL12	255775_at	8.02215894788791	7.68343956171672	7.89920719953763	8.04520475181745	7.96616344291407	8.08110480354224	8.11985405327603	7.94682699472519	8.12771444999227
AT1G18610		255769_at	5.21585819178478	5.17873319927155	4.83708293219015	5.30821848637341	5.03198376174972	5.05587334361829	5.42598533731241	5.13074741278299	5.17873319927155
AT1G18620		255774_at	9.41417059400491	9.0598610385154	9.71721152036895	9.76633129169057	9.5753649035145	9.08195344503256	9.63832155616897	9.97361296337289	9.91937153824001
AT1G18630	RBG6	255777_at	6.68673718343843	7.01583243690445	7.23027581660522	6.64958472042462	6.90168320511961	6.73457152102601	7.06322141492525	6.90168320511961	6.64548456966548
AT1G18640	PSP	255778_at	8.06066581054134	8.03397259150645	8.33774649983753	8.12429697536811	8.27518948483236	8.13480877106091	7.92828020088783	8.13480877106091	7.82875797558263
AT1G18650	PDCB3	255779_at	5.5015112443875	6.00661499224829	7.12171606946954	8.83854561149809	7.06995002686043	7.94385270166211	8.91125163465025	8.68909353443215	7.63824476879226
AT1G18660		261376_at	8.26513927377971	8.15803965418693	8.06732711469739	8.74493491584851	8.25665169286809	8.47112864751563	8.9123568523398	8.91172179989723	8.10682203543471
AT1G18670	IBS1	261427_at	6.86544243976471	6.32159767083756	6.70064662661843	6.66358716179914	6.64000721072525	6.61745337352437	6.60558279444672	6.94183864468014	6.78745729209887
AT1G18680		261426_at	6.67892808104646	7.48369991265908	7.67159433697579	7.73614559964915	7.37893230631703	7.01775399285163	7.48369991265908	7.6801036070909	7.02241955719493
AT1G18690	XXT4	261404_at	5.33197277080752	5.10876397251642	5.00274211839596	5.06731534799529	5.03548511868396	5.29548019435827	4.96607426245761	4.82999562926476	5.61202103106613
AT1G18700		261424_at	8.95909684292643	8.3464720730051	8.34365682071926	8.18054251686124	8.30645747341507	9.07147711371806	8.07584248009526	8.08538128607152	9.3054987463046
AT1G18710	AtMYB47	261431_at	6.40770509476007	6.84802697962995	5.94808364807969	8.02949978302685	7.91984354122178	7.5786235140661	8.38550162155287	7.80509736458883	7.63620827864667
AT1G18720		261379_at	8.39164458483238	10.8579784589645	11.1350728779684	10.9153874963442	10.9799481344949	8.205964442724	10.8301489384165	10.9288938317725	8.15651690099687
AT1G18730	PNSB4	261422_at	11.3106221745217	10.3731753616295	10.6869891208757	10.8335160737729	10.8035320634753	11.688536108876	10.679947976665	10.9034777471487	11.3724491743523
AT1G18740		261405_at	7.6863295723242	9.03408684508511	9.02302741305413	8.62875751993639	9.1162588396567	8.08899620958478	9.07391510522695	9.60048549481874	6.81402957274396
AT1G18750	AGL65	261423_at	6.1539576768385	5.83247885099061	6.1539576768385	6.1539576768385	6.12459419947525	5.88304255973134	6.20037358768677	6.22240809141517	6.28268165359219
AT1G18800	NRP2	261406_at	7.16087583869331	7.73621081577965	7.64031142939547	7.21627548103226	8.02182373837654	7.45139411012751	7.50251618530678	7.495650655848	7.16878815624947
AT1G18810	PKS3	261407_at	6.81349849561786	7.46236396004466	7.56864910761304	7.94707967739123	7.57481944955766	6.91719848646655	7.56864910761304	7.64976003922861	7.30672782140867
AT1G18830	SEC31A	261430_at	4.19548390867731	4.0844490104652	4.15825653946195	4.17230005406891	4.17014181535958	3.8164126587187	4.04517717521979	3.94331818621155	4.0844490104652
AT1G18840	IQD30	261421_at	7.53066259890109	6.53963846029788	6.94359287309821	7.42100633449197	7.22180516796934	8.44894881053208	7.58604389515351	7.68350632559979	8.05662014477484
AT1G18850		261377_at	8.2758409137826	7.58564844821912	7.50415299732027	6.7806858515587	7.97096629619988	7.57384398280232	7.08811728143691	6.48054881943798	8.2503101655253
AT1G18860	WRKY61	261429_at	3.9930867869094	3.97640081033525	3.89840163570215	3.89840163570215	3.82437595740654	3.89840163570215	3.86815018781562	3.89840163570215	4.07913576590678
AT1G18870	ICS2	261428_at	6.69855685519167	5.83781202958716	5.4773142054477	5.77738244955212	6.39519985464773	6.61947528371756	5.70610701925529	5.83976358440569	6.91626749158019
AT1G18880	NPF2.9	261425_at	6.29650505537148	7.05246587302443	6.2481802956808	6.16362297336959	6.29650505537148	6.71290492751672	5.91580749274595	6.26990133093951	6.36466634122264
AT1G18890	CPK10	261378_at	7.98010019099318	7.43294932383096	6.78414294068323	6.7321357334238	6.96095019593888	7.22630419878528	6.76585547953048	6.79885492997385	7.31074580909511
AT1G18900		259461_at	6.72823976260318	6.94348892235091	6.7988652575947	6.94348892235091	7.07348843260569	7.10775601695215	6.99520527994862	6.79566101819639	6.85897669471273
AT1G18910		259472_at	5.90310086221283	5.06115689398948	4.81852971630633	4.47650120910653	4.8321847093685	4.70974359229303	4.70489852418622	4.36811678093252	4.97251213562764
AT1G18940		259462_at	5.5337261947384	5.27009316883643	5.23351427703683	4.79545549677985	5.12375440947171	5.41649186620673	4.82688427132722	4.98258687168314	5.36189573761835
AT1G18950		259463_at	5.89654649183972	6.19707290634464	6.19609206283029	6.19707290634464	6.36828215523998	6.12204455307975	6.24672874388898	6.40768853078027	6.19707290634464
AT1G18970	GLP1	259481_at	4.26505884538522	4.512446960885	4.48288772776653	4.5606896778926	4.35703635314659	4.3662358709706	4.53954055806826	4.50508834469055	4.5054083165142
AT1G18980		259478_at	4.19641937847252	4.04321461273294	4.07433649803456	4.12661378541091	3.98349783317357	4.00093802821145	4.07433649803456	3.85342835226866	4.23391740934487
AT1G18990	MYOB5	259464_at	4.00119066004143	3.79957578120522	4.01869214934775	3.79957578120522	3.75552868182491	3.78942627925956	3.68242154934827	3.77353508340721	3.81549089580735
AT1G19000		259476_at	11.1632789387718	10.769892498415	10.7869701531737	11.1405259338589	10.8906081071114	10.730064897871	10.975981288844	11.0533453963258	11.2052996207373
AT1G19010		259480_at	7.07953432780649	6.07687686916051	5.96139300231528	6.44795053372405	6.06880817960291	6.50599060218653	6.52439530181066	6.39375666020226	7.04682476954517
AT1G19020		259479_at	8.14363083749146	9.43561723048772	6.84186606810799	8.20651393064046	8.11908719908784	8.62920691650945	8.85907591037954	9.71364819504312	7.62905679255444
AT1G19025		259473_at	5.44894961112018	5.18702805249352	5.04631718106544	5.37812063948211	5.05222099133058	5.6175568269928	5.24718361384822	5.24718361384822	5.39508143976904
AT1G19040		259471_at	3.73057129178798	3.55815172246435	3.63983439479496	3.84164282403597	3.61696735592264	3.6808150174997	3.65604024299233	3.70143634347841	3.80343716347913
AT1G19050	ARR7	259466_at	8.56971080636959	9.30120923440192	9.05757686814748	9.58231267812892	9.90856920049568	8.85541545270099	9.37964757275508	9.3557408455453	9.70819826425542
AT1G19060		259467_at	3.63902595671963	3.76552928129953	3.70755218247141	3.8521727435192	3.76552928129953	3.89537104033223	3.806847171565	3.5554814921843	3.79502187467361
AT1G19090	RKF2	259482_at	4.04101486033485	4.08078878110994	3.89951877903002	4.04472492177393	4.04472492177393	4.02389199664823	4.04472492177393	4.12512452243817	4.20085622048798
AT1G19100	MORC6	259469_at	6.96582070823399	6.58979234396969	6.60786178934459	6.75188186569953	6.71398666077415	6.79605499193503	6.98535611436311	6.65693099135481	7.03562880824622
AT1G19110		259470_at	10.304364995166	9.68475259410294	9.69275301100437	9.69920045458468	9.81071386257996	9.79389179245182	9.62890219013362	9.71153060719649	10.7592443465998
AT1G19120	LSM1A	259477_at	8.68531334211821	9.07609422343191	8.97351258793026	8.76797503793292	8.98024300506059	8.85175121051183	8.62344392305541	8.85175121051183	8.67837577523505
AT1G19130		259474_at	9.57028195839352	9.39390773876701	9.26965719411578	9.09156771668766	9.25297299739003	9.45959526168702	8.94082075484791	9.13204595342901	9.40083687990587
AT1G19140		259475_at	6.00069289609896	6.47507882584609	6.56260595927694	7.41024421167856	6.4715497461799	6.55502794997781	7.55015322191424	7.75147374088499	5.73011351286539
AT1G19150	LHCA6	256015_at	9.06659865364535	10.048745705931	10.7336708527399	12.0572731843133	10.7807620787899	10.6428059073958	12.0528319760492	12.0488051909606	9.6668888284984
AT1G19160		256037_at	4.52973046893227	4.71327021072331	4.64703501433891	4.50465740416983	4.50390153491304	4.52973046893227	4.52973046893227	4.26870538293714	4.54531250004919
AT1G19170		256038_at	8.16781634161503	7.77399479534008	7.40929335081842	7.46889551524527	7.73377689698743	8.19140910706543	7.31929257833601	7.74347670295016	8.48199882820043
AT1G19180	TIFY10A	256017_at	10.1248342530579	10.6864461233116	10.0147856478501	8.86211353414443	10.0552629346174	9.58391534253997	9.44586388730756	9.55674851544512	8.96208197643182
AT1G19190	CXE1	256039_at	3.85388518229954	4.02630948457464	3.88660712772427	3.91851922282259	3.84652849015543	3.72610445506944	3.7248313800225	3.78477958887396	4.15534872352091
AT1G19200	FLZ12	256014_at	6.39014215448424	6.17341508505747	6.44634251244698	6.67437972114389	6.37524443459346	6.26083129967257	6.71795429304615	6.40400544340773	6.6502921282425
AT1G19210	ERF017	256009_at	5.07593708014647	4.85468279948892	4.64796365428149	4.72729738365244	4.65182802319798	5.74448231220444	4.54586422785872	5.72355414960458	4.75890603619087
AT1G19220	ARF19	256010_at	7.380833797918	7.26959746730988	7.42019658517902	7.35370688719017	7.03558441949862	6.60246098610225	7.34857009824194	7.17724675280574	7.8658160988828
AT1G19230	RBOHE	256011_at	3.76426940807562	3.78259964966731	3.91986442558352	3.80512943209438	3.74883141524655	3.80512943209438	3.85591693097501	3.80512943209438	3.77846027365173
AT1G19240		256016_at	8.14544733766995	8.55568432874123	8.31567210198407	8.31582245098429	8.31567210198407	8.31567210198407	8.2525642668444	8.27657448581983	8.26327932733028
AT1G19250	FMO1	256012_at	3.72971636317785	3.86173486356644	3.76623929896185	3.79957365687712	3.65913854029229	4.040840491088	4.19406398456237	3.82034714824184	3.74579612419766
AT1G19270	DA1	256013_at	8.90767766662865	8.27264043070493	7.84955360036115	7.50701029141981	8.06165881077498	8.43007666134232	7.44476354305125	7.39138297779941	8.47111664495909
AT1G19290		260654_at	4.69668382677314	4.60373144652095	4.51421850181634	4.4976872507945	4.64195748616524	4.46913953201323	4.21697783667565	4.27807565481737	4.47691054732688
AT1G19300	GATL1	260666_at	5.98263242808238	7.80138181447584	6.85363500147941	6.67880379217236	6.9284261147702	6.09792237551944	6.87070950559283	7.12310666066916	5.48319586568183
AT1G19310		260671_at	8.45431474842151	9.24930306538817	9.19065511644125	8.26583407137372	9.22524825413282	8.42455462518202	7.93327733773397	8.50197164347195	8.52908960742164
AT1G19320		260655_at	4.73690358759184	4.71766029702625	4.9033660825212	4.90768609992737	5.19994088913497	4.53472815768701	5.00425671566248	4.69685231317182	5.37091236371115
AT1G19330		260673_at	8.10897974662412	8.16427246199144	8.39906212473986	8.606678039004	8.3828316195432	8.76066298777172	8.86035262547026	8.75600111212062	8.03439295406349
AT1G19340		260669_at	5.87748549077023	6.5301956101256	6.60934451424531	7.0299829336071	6.60934451424531	6.80990808356498	6.94400339271589	6.82701277122363	6.35386946720314
AT1G19360	RRA3	260665_at	9.40936041424069	9.70798443640365	9.70304228225604	9.03953057531647	9.59375848074581	9.48942355204607	9.12268569464512	9.27410685136142	9.40936041424069
AT1G19370		260674_at	8.11275552196645	7.09341707555806	7.30617187481208	6.37039208117297	7.35724419620014	7.74887115912989	6.07915174166273	6.65739894424847	8.24035170736337
AT1G19380		260656_at	8.17518664843751	9.91011083041778	8.58960841106637	8.80929853213235	9.36604162413295	8.51876454036898	8.83140948941108	9.77546431564538	7.97510587334935
AT1G19390	WAKL11	260657_at	3.72547160107534	3.71485537109393	3.68849450472911	3.68849450472911	3.56532145679758	3.68849450472911	3.7538688678287	3.60683105054821	3.68849450472911
AT1G19410		260658_at	4.23300076179671	4.07857506205857	4.18531373213197	4.03966356689839	4.13841855731085	4.07857506205857	4.08713186884422	4.00453230600555	4.07857506205857
AT1G19430		260675_at	8.03893149596256	8.38729563246765	8.29671305103257	8.36035090772176	8.20482679292657	8.24661999524593	8.20482679292657	7.94470429956028	8.0603050593457
AT1G19440	KCS4	260667_at	7.0638338425253	6.32757160336601	7.39315142942489	7.05359146133368	7.62603377693553	8.31466963336844	6.58244787359156	7.14883231758112	7.65261420999281
AT1G19450		260676_at	9.01631524662805	8.7269260003619	9.14487771503147	7.77262170031779	9.57898663905978	8.79399508113544	7.90580183553552	7.74365809142642	9.09076895463278
AT1G19480		260672_at	7.63415897273623	7.27009424097968	7.29790698610016	7.29790698610016	7.29023316930509	7.29790698610016	7.37020073167857	7.20552353240269	7.55081582163788
AT1G19485		260660_at	7.64586119812441	7.14237055206229	7.09495028199668	7.10874307161491	7.16101639392705	7.79745660005623	7.18510840812302	7.18089289000597	7.61414355616665
AT1G19500		260661_at	4.16495918077789	4.11900172539338	4.40900652967395	4.27217595351878	4.27217595351878	4.31207440590205	4.47959158528871	4.25820606968402	4.27217595351878
AT1G19510	RL5	260664_at	5.61612588000805	6.97833383533845	6.89653714283103	7.32759924813792	6.19017080202467	5.13697480081618	6.97426471453923	7.79450891977076	5.47700028911165
AT1G19520	NFD5	260663_at	8.0980685435744	7.59414098746131	7.81674939335369	7.66425163964651	7.81757759537222	8.23128604867124	7.96886029849563	7.58426983658282	8.35658958757965
AT1G19530		260668_at	3.52327059665937	5.00537099224611	4.14043980504608	4.47025308894383	4.16278767799137	4.15534872352091	3.84472384488022	4.2779577473607	3.99195416830744
AT1G19540		260662_at	5.56540388210714	6.15299477778235	6.22682337852871	6.35920959404185	5.80175836634809	5.03536007382434	5.23868426507072	5.67736870536025	5.62014137603864
AT1G19580	GAMMACA1	261148_at	8.27998221729968	8.0831123350249	8.25800089103799	8.25800089103799	8.35024980141853	8.13889608234983	8.00750911145206	8.30906282361183	8.60579219698156
AT1G19600		261136_at	8.52901534883977	8.61391386528538	8.60822217664258	9.09574621917457	8.77492513577988	8.60737535443752	8.96214445885843	8.81759140178541	8.7674168776177
AT1G19610	PDF1.4	261135_at	5.18007018642606	6.22080589472629	5.2796923387098	6.24119800910274	5.7577355863255	4.28718069664343	6.03079405019271	5.65421360614947	5.71274994953713
AT1G19620		261146_at	5.58155304823243	5.26897508202099	5.19505615338697	4.94315261745687	5.26897508202099	5.62364587528119	4.92217526673841	4.92988482561618	6.09799875263703
AT1G19630	CYP722A1	261134_at	4.50679797153017	4.38996783573455	4.5333366649152	4.71291362715665	4.42567914306513	4.42567914306513	4.48811843412158	4.50831598576759	4.34388021372574
AT1G19640	JMT	261150_at	8.50350305404774	7.54849704944449	6.87296724992148	3.73179842183703	6.40190945955435	4.49544932892448	3.53006307222464	4.10137876134132	6.52162063085671
AT1G19650	SFH4	261151_at	8.00028770791594	7.40675245649447	7.29142395340288	7.00493939548679	7.51632082222535	7.35546984766742	6.92835474640989	6.93818551031698	7.35546984766742
AT1G19670	CLH1	255786_at	10.1252976799357	11.8595048585475	11.5879666179459	11.0105645362985	12.2870444299894	9.08720209709962	10.7714219035945	11.0121294779636	9.50560663502871
AT1G19680		261140_at	8.69031613187872	9.14724738512193	9.1046843375971	9.12340854285362	8.9986125354922	8.64139066926517	8.85277778835379	8.9986125354922	9.02839514234968
AT1G19690		261147_at	7.00177460879358	6.79894226982185	6.89128960222949	6.92287800101514	6.70094623848018	7.10060028971565	6.90216958885622	6.87952760318766	6.89128960222949
AT1G19700	BLH10	261139_at	7.556608699134	7.01614241112994	6.9856835060003	7.28997038187596	7.25767514420261	7.39923361387234	7.39828487761914	7.52313846183676	7.21310330304054
AT1G19710		261138_at	8.18195475486162	6.83995965735571	6.70161032671555	6.40173367411727	6.6998654007657	7.82889296418561	6.20969072415528	6.44574254460079	7.67074905983007
AT1G19715	JAL3	261133_at	8.86644457687407	8.09084967495525	8.05886061701214	8.62024928410444	8.4630113864344	9.2594452439275	8.7135964759743	8.76426054046283	9.02353354274534
AT1G19730	TRX4	261145_at	8.49201807859268	8.79031971802387	8.55174499116282	8.31292491354485	8.7161185718602	7.91951801032699	8.30444103212868	8.43239184374065	8.49201807859268
AT1G19740		261141_at	7.90279814613881	10.3774841718827	10.3269153672108	10.5782507514319	10.3774841718827	7.93010951877362	10.5208773392845	10.5068636591003	7.82217409498462
AT1G19770	PUP14	261143_at	10.3080798399038	10.7142691178714	10.5695363857168	10.6334161373466	10.5680817129404	11.4122931082458	10.5803525389748	11.2929523759243	10.2857351531355
AT1G19780	CNGC8	261142_at	3.77974362471386	3.63718818900094	3.79542960814775	3.68386634093081	3.61906370462994	3.79898658163534	3.64548211775195	3.65294364462019	3.67170683104199
AT1G19800	TGD1	261132_at	8.87715234078661	8.68909353443215	9.04900549180276	9.15873645200353	8.87619755575603	9.08119040391568	9.19966391630199	9.20562446143417	8.61899846773091
AT1G19830		261137_at	4.02042751751622	3.95527235795093	4.01264521577281	4.07522871583149	3.69700507155537	3.95527235795093	4.08993613132579	3.95527235795093	3.95527235795093
AT1G19835	FPP4	261131_at	10.7648779501266	8.92343252119076	9.65224158958224	9.95255209205143	9.54920005574279	10.6651451265539	9.57939421973041	10.0736419717515	11.0880516126559
AT1G19850	ARF5	255782_at	5.57587148078106	5.56392200816079	5.46622892029114	5.97946468779985	5.7464723787986	5.56215033600939	6.32406623575323	5.97373785931322	5.70090571759316
AT1G19860		255784_at	7.34266397730204	7.05080689870867	7.09711099091854	7.45063454152835	7.27909239970657	7.49446821446218	7.30031376313582	7.31549597040295	7.49330826358788
AT1G19870	IQD32	255783_at	7.62299020013318	7.64115275632128	7.87229199658451	8.04856622655236	7.87847367720629	7.25533442807404	7.87229199658451	8.11382380757866	8.00604817489169
AT1G19880		255781_at	8.00207681905328	7.51369823281998	7.55276855968879	7.2544654194799	7.79978282188732	7.63993596772926	7.63993596772926	7.37486385516191	8.28060093210515
AT1G19890	MGH3	255815_at	4.64381975438016	4.32245243703332	4.59276393418797	4.71973894995169	4.48018029227945	4.39513265539941	4.48018029227945	4.40893559236666	4.55202786182613
AT1G19900		255814_at	4.98143839883418	4.64952423182218	5.11558807732192	5.20841350892734	4.71131583186251	4.89866651260173	4.6391731589789	4.7364994973086	5.00198716432543
AT1G19920	APS2	255785_at	8.03199234969542	8.55186013912665	8.97045456275865	9.55284426616944	8.6795613090561	8.86102392586671	9.57298692100904	9.72159878156244	8.10535148934762
AT1G19930		255813_at	4.15690321730324	4.24153782678984	4.6846683442815	4.76506979942086	4.19249310332271	4.41210104285152	4.64751086114396	4.41140837054892	4.42952404682282
AT1G19940	AtGH9B5	255756_at	4.37435239264202	4.04633691574521	3.95977683191215	3.87208850511291	4.25021863096095	5.34347718357366	3.96335408602427	3.99270523505849	4.70438511541736
AT1G19950	HVA22H	261223_at	5.72319445633183	5.77623458521594	6.15701639295483	6.81876552608797	5.98595831639147	6.34400580212731	6.53216451082309	6.47687006101734	5.95475199657518
AT1G19960		261221_at	8.68247596014395	10.7234676759872	9.0144944378236	8.38584948107676	10.2593760267101	10.3572725254081	9.46054536219884	9.6412594447578	7.82401855121619
AT1G19970		261220_at	5.24762948174703	5.41235570380499	5.22050688835394	5.81708317550151	5.78538251467166	5.51909164842769	5.66870898427523	5.79798950599946	5.24121179436753
AT1G19980		261219_at	6.77834628782561	5.95388869406661	5.80938534659468	6.26680720070225	6.00026932486177	6.49375234947309	5.90219796060628	6.28651686496638	6.67246594190785
AT1G20010	TUBB5	261230_at	9.97673095875531	10.6587897612636	11.1405301250312	10.6786950576854	11.1180502326864	10.5277006275116	10.5380348269847	10.6366115848606	10.4059278656701
AT1G20020	LFNR2	261218_at	11.57705462332	12.2720275250254	12.3941170235703	12.7762256479521	12.3037801791427	12.180790479528	12.5857590895461	12.7772084624294	11.4414187927098
AT1G20030		261248_at	8.11649747763104	7.45339868162888	8.34102234726748	7.52825802526278	7.84832424336437	6.90938717226036	8.07444171414706	7.47107741018301	7.66482568825883
AT1G20050	HYD1	261228_at	9.50050554633418	10.2594779942998	10.3222011899971	10.1341381386691	10.062678880039	9.59147781410694	10.1090439269539	10.062678880039	8.96157104347272
AT1G20070		261247_at	8.35831990444584	8.26554927909656	6.44359125200069	8.21980473034835	7.9028691147056	6.73215951739008	7.17519913456087	7.29530718773138	7.6410814449195
AT1G20080	SYT2	261246_at	4.46121063525956	4.26067219648816	4.33055828575599	4.26067219648816	4.16160195423654	4.65199943404658	4.11209610064946	4.23220627678953	4.46981267511267
AT1G20090	ARAC4	261229_at	8.66706048898564	8.66736265178598	9.56959582907204	9.36366573204879	9.23885937778931	8.79760621235192	9.25597576710315	9.6053166651602	9.11919426959292
AT1G20100		261225_at	9.4298415479615	9.34071666093779	8.97715805819145	8.93464631868041	9.15624337746265	9.60456775331698	9.03299571319831	9.00787006354712	9.21541214697877
AT1G20110	FREE1	261231_at	9.51944725843092	10.1643387572358	10.0119622796186	10.1339783862687	10.0045366248546	9.51384900891332	10.0369932770916	9.9555475461156	9.28930766252213
